,seed_repo_owner,seed_repo_name,package_name,package_repo_owner,package_repo_name,package_source
16833,chainsafe,lodestar,@types/sinon,definitelytyped,definitelytyped,NPM
16834,chainsafe,lodestar,robust-predicates,mourner,robust-predicates,NPM
16835,chainsafe,lodestar,openapi-types,kogosoftwarellc,open-api,NPM
16836,consensys,teku,sprintf-js,alexei,sprintf.js,NPM
16837,nethereum,nethereum,@esbuild/darwin-x64,evanw,esbuild,NPM
16838,vyperlang,titanoboa,pytest-xdist,pytest-dev,pytest-xdist,PYPI
16839,vyperlang,vyper,pycryptodome,legrandin,pycryptodome,PYPI
16840,erigontech,erigon,github.com/sirupsen/logrus,sirupsen,logrus,GOLANG
16841,erigontech,erigon,modernc.org/token,,,GOLANG
16842,erigontech,erigon,github.com/xsleonard/go-merkle,xsleonard,go-merkle,GOLANG
16843,ethereumjs,ethereumjs-monorepo,git-hooks-list,fisker,git-hooks-list,NPM
16844,ethereumjs,ethereumjs-monorepo,@esbuild/linux-ia32,evanw,esbuild,NPM
16845,ethereumjs,ethereumjs-monorepo,@esbuild/openbsd-x64,evanw,esbuild,NPM
16846,ethereumjs,ethereumjs-monorepo,micro-bmark,paulmillr,micro-bmark,NPM
16847,ethereumjs,ethereumjs-monorepo,jsesc,mathiasbynens,jsesc,NPM
16848,ethereumjs,ethereumjs-monorepo,istanbul-lib-coverage,istanbuljs,istanbuljs,NPM
16849,ethereumjs,ethereumjs-monorepo,@babel/runtime,babel,babel,NPM
16850,ethereumjs,ethereumjs-monorepo,word-wrap,jonschlinkert,word-wrap,NPM
16851,foundry-rs,foundry,aws-smithy-async,smithy-lang,smithy-rs,CARGO
16852,foundry-rs,foundry,toml_datetime,toml-rs,toml,CARGO
16853,foundry-rs,foundry,icu_provider_macros,unicode-org,icu4x,CARGO
16854,foundry-rs,foundry,libdbus-sys,diwic,dbus-rs,CARGO
16855,foundry-rs,foundry,tokio-tungstenite,snapview,tokio-tungstenite,CARGO
16856,foundry-rs,foundry,pin-project,taiki-e,pin-project,CARGO
16857,foundry-rs,foundry,log,rust-lang,log,CARGO
16858,foundry-rs,foundry,env_home,notpeter,env-home,CARGO
16859,foundry-rs,foundry,aurora-engine-modexp,aurora-is-near,aurora-engine,CARGO
16860,foundry-rs,foundry,cfg-if,alexcrichton,cfg-if,CARGO
16861,foundry-rs,foundry,futures-macro,rust-lang,futures-rs,CARGO
16862,foundry-rs,foundry,utf16_iter,hsivonen,utf16_iter,CARGO
16863,ethereum,go-ethereum,github.com/karalabe/hid,karalabe,hid,GOLANG
16864,ethereum,go-ethereum,github.com/klauspost/cpuid/v2,klauspost,cpuid,GOLANG
16865,ethereum,remix-project,browser-level,level,browser-level,NPM
16866,ethereum,remix-project,proper-lockfile,moxystudio,node-proper-lockfile,NPM
16867,ethereum,remix-project,object-copy,jonschlinkert,object-copy,NPM
16868,ethereum,remix-project,borc,dignifiedquire,borc,NPM
16869,ethereum,remix-project,@webassemblyjs/leb128,xtuc,webassemblyjs,NPM
16870,ethereum,remix-project,fecha,taylorhakes,fecha,NPM
16871,ethereum,remix-project,babel-plugin-add-module-exports,59naga,babel-plugin-add-module-exports,NPM
16872,ethereum,remix-project,colors,marak,colors.js,NPM
16873,ethereum,remix-project,camelcase,sindresorhus,camelcase,NPM
16874,ethereum,remix-project,micromark-factory-space,micromark,micromark,NPM
16875,ethereum,remix-project,binary-extensions,sindresorhus,binary-extensions,NPM
16876,ethereum,remix-project,@ethereumjs/ethash,ethereumjs,ethereumjs-monorepo,NPM
16877,ethereum,remix-project,connect-history-api-fallback,bripkens,connect-history-api-fallback,NPM
16878,ethereum,remix-project,@ethersproject/basex,ethers-io,ethers.js,NPM
16879,ethereum,remix-project,write-json-file,sindresorhus,write-json-file,NPM
16880,ethereum,remix-project,@nrwl/nx-linux-arm-gnueabihf,,,NPM
16881,ethereum,remix-project,lodash.defaultsdeep,lodash,lodash,NPM
16882,ethereum,remix-project,babel-helper-function-name,babel,babel,NPM
16883,ethereum,remix-project,@babel/helper-skip-transparent-expression-wrappers,babel,babel,NPM
16884,ethereum,remix-project,node-abort-controller,southpolesteve,node-abort-controller,NPM
16885,ethereum,remix-project,umd,forbeslindesay,umd,NPM
16886,ethereum,remix-project,progress,visionmedia,node-progress,NPM
16887,ethereum,remix-project,pathval,chaijs,pathval,NPM
16888,ethereum,remix-project,lodash.isplainobject,lodash,lodash,NPM
16889,ethereum,remix-project,npm,npm,cli,NPM
16890,ethereum,remix-project,p-fifo,alanshaw,p-fifo,NPM
16891,ethereum,remix-project,interpret,gulpjs,interpret,NPM
16892,ethereum,remix-project,@babel/plugin-syntax-export-namespace-from,babel,babel,NPM
16893,ethereum,remix-project,rollup,rollup,rollup,NPM
16894,ethereum,remix-project,postcss-discard-overridden,cssnano,cssnano,NPM
16895,ethereum,remix-project,ofetch,unjs,ofetch,NPM
16896,ethereum,sourcify,obuf,indutny,offset-buffer,NPM
16897,ethereum,sourcify,lodash.mergewith,lodash,lodash,NPM
16898,ethereum,sourcify,@types/http-errors,definitelytyped,definitelytyped,NPM
16899,ethereum,sourcify,@smithy/middleware-content-length,awslabs,smithy-typescript,NPM
16900,ethereum,sourcify,tsutils,ajafff,tsutils,NPM
16901,ethereum,sourcify,@ethersproject/rlp,ethers-io,ethers.js,NPM
16902,ethereum,sourcify,gensequence,streetsidesoftware,gensequence,NPM
16903,ethereum,sourcify,jsonparse,creationix,jsonparse,NPM
16904,ethereum,sourcify,ws,websockets,ws,NPM
16905,ethereum,sourcify,minipass-fetch,npm,minipass-fetch,NPM
16906,ethereum,sourcify,cli-width,knownasilya,cli-width,NPM
16907,ethereum,sourcify,mdast-util-to-hast,syntax-tree,mdast-util-to-hast,NPM
16908,ethereum,sourcify,concat-map,ljharb,concat-map,NPM
16909,ethereum,sourcify,propagate,nock,propagate,NPM
16910,ethereum,fe,include_dir,michael-f-bryan,include_dir,CARGO
16911,ethereum,fe,toml_edit,toml-rs,toml,CARGO
16912,ethereum,fe,icu_normalizer_data,unicode-org,icu4x,CARGO
16913,ethereum,fe,async-lsp,oxalica,async-lsp,CARGO
16914,ethereum,fe,os_str_bytes,dylni,os_str_bytes,CARGO
16915,ethereum,fe,git2,rust-lang,git2-rs,CARGO
16916,ethereum,fe,parking,smol-rs,parking,CARGO
16917,paradigmxyz,reth,hex,kokakiwi,rust-hex,CARGO
16918,paradigmxyz,reth,opaque-debug,rustcrypto,utils,CARGO
16919,paradigmxyz,reth,data-encoding-macro-internal,ia0,data-encoding,CARGO
16920,paradigmxyz,reth,wyz,myrrlyn,wyz,CARGO
16921,paradigmxyz,reth,windows-implement,microsoft,windows-rs,CARGO
16922,paradigmxyz,reth,syn-solidity,alloy-rs,core,CARGO
16923,paradigmxyz,reth,icu_normalizer,unicode-org,icu4x,CARGO
16924,safe-global,safe-smart-account,ghost-testrpc,sc-forks,ghost-testrpc,NPM
16925,safe-global,safe-smart-account,path-browserify,browserify,path-browserify,NPM
16926,safe-global,safe-smart-account,lowercase-keys,sindresorhus,lowercase-keys,NPM
16927,safe-global,safe-smart-account,arg,vercel,arg,NPM
16928,safe-global,safe-smart-account,concat-stream,maxogden,concat-stream,NPM
16929,safe-global,safe-smart-account,@types/prettier,definitelytyped,definitelytyped,NPM
16930,grandinetech,grandine,criterion,bheisler,criterion.rs,CARGO
16931,grandinetech,grandine,h2,hyperium,h2,CARGO
16932,grandinetech,grandine,p384,rustcrypto,elliptic-curves,CARGO
16933,openzeppelin,openzeppelin-contracts,ast-parents,hughsk,ast-parents,NPM
16934,openzeppelin,openzeppelin-contracts,@changesets/types,changesets,changesets,NPM
16935,openzeppelin,openzeppelin-contracts,@sentry/minimal,getsentry,sentry-javascript,NPM
16936,openzeppelin,openzeppelin-contracts,@openzeppelin/upgrade-safe-transpiler,openzeppelin,openzeppelin-transpiler,NPM
16937,openzeppelin,openzeppelin-contracts,is-windows,jonschlinkert,is-windows,NPM
16938,openzeppelin,openzeppelin-contracts,lowercase-keys,sindresorhus,lowercase-keys,NPM
16939,openzeppelin,openzeppelin-contracts,pidtree,simonepri,pidtree,NPM
16940,scaffold-eth,scaffold-eth-2,acorn,acornjs,acorn,NPM
16941,scaffold-eth,scaffold-eth-2,@humanwhocodes/object-schema,humanwhocodes,object-schema,NPM
16942,scaffold-eth,scaffold-eth-2,find-replace,75lb,find-replace,NPM
16943,scaffold-eth,scaffold-eth-2,@walletconnect/jsonrpc-http-connection,walletconnect,walletconnect-utils,NPM
16944,scaffold-eth,scaffold-eth-2,pretty-ms,sindresorhus,pretty-ms,NPM
16945,scaffold-eth,scaffold-eth-2,node-emoji,omnidan,node-emoji,NPM
16946,scaffold-eth,scaffold-eth-2,command-line-usage,75lb,command-line-usage,NPM
16947,scaffold-eth,scaffold-eth-2,esbuild-linux-64,evanw,esbuild,NPM
16948,scaffold-eth,scaffold-eth-2,hey-listen,popmotion,hey-listen,NPM
16949,scaffold-eth,scaffold-eth-2,http-shutdown,thedillonb,http-shutdown,NPM
16950,scaffold-eth,scaffold-eth-2,engine.io-client,socketio,socket.io,NPM
16951,scaffold-eth,scaffold-eth-2,end-of-stream,mafintosh,end-of-stream,NPM
16952,chainsafe,lodestar,@inquirer/core,sboudrias,inquirer.js,NPM
16953,chainsafe,lodestar,@node-rs/jieba-linux-x64-musl,napi-rs,node-rs,NPM
16954,chainsafe,lodestar,modify-values,sindresorhus,modify-values,NPM
16955,chainsafe,lodestar,env-paths,sindresorhus,env-paths,NPM
16956,chainsafe,lodestar,@babel/plugin-syntax-numeric-separator,babel,babel,NPM
16957,chainsafe,lodestar,interpret,gulpjs,interpret,NPM
16958,chainsafe,lodestar,methods,jshttp,methods,NPM
16959,chainsafe,lodestar,lodash.uniq,lodash,lodash,NPM
16960,chainsafe,lodestar,deepmerge-ts,rebeccastevens,deepmerge-ts,NPM
16961,chainsafe,lodestar,data-urls,jsdom,data-urls,NPM
16962,chainsafe,lodestar,@types/connect-history-api-fallback,definitelytyped,definitelytyped,NPM
16963,chainsafe,lodestar,to-regex-range,micromatch,to-regex-range,NPM
16964,chainsafe,lodestar,@types/send,definitelytyped,definitelytyped,NPM
16965,chainsafe,lodestar,is-core-module,inspect-js,is-core-module,NPM
16966,chainsafe,lodestar,ee-first,jonathanong,ee-first,NPM
16967,chainsafe,lodestar,lodash.debounce,lodash,lodash,NPM
16968,chainsafe,lodestar,@types/ms,definitelytyped,definitelytyped,NPM
16969,chainsafe,lodestar,loose-envify,zertosh,loose-envify,NPM
16970,chainsafe,lodestar,prettier,prettier,prettier,NPM
16971,chainsafe,lodestar,@lodestar/api,chainsafe,lodestar,NPM
16972,chainsafe,lodestar,css-shorthand-properties,gilmoreorless,css-shorthand-properties,NPM
16973,chainsafe,lodestar,@esbuild/linux-mips64el,evanw,esbuild,NPM
16974,chainsafe,lodestar,@webassemblyjs/leb128,xtuc,webassemblyjs,NPM
16975,chainsafe,lodestar,es-errors,ljharb,es-errors,NPM
16976,chainsafe,lodestar,web3-core,chainsafe,web3.js,NPM
16977,prysmaticlabs,prysm,github.com/libp2p/go-nat,libp2p,go-nat,GOLANG
16978,prysmaticlabs,prysm,github.com/ipfs/go-log/v2,ipfs,go-log,GOLANG
16979,prysmaticlabs,prysm,github.com/shirou/gopsutil,shirou,gopsutil,GOLANG
16980,prysmaticlabs,prysm,github.com/pion/datachannel,pion,datachannel,GOLANG
16981,prysmaticlabs,prysm,github.com/libp2p/go-yamux/v4,libp2p,go-yamux,GOLANG
16982,prysmaticlabs,prysm,github.com/multiformats/go-multistream,multiformats,go-multistream,GOLANG
16983,consensys,teku,parent-module,sindresorhus,parent-module,NPM
16984,consensys,teku,@humanwhocodes/object-schema,humanwhocodes,object-schema,NPM
16985,consensys,teku,optionator,gkz,optionator,NPM
16986,consensys,teku,js-yaml,nodeca,js-yaml,NPM
16987,ethers-io,ethers.js,jasmine-core,jasmine,jasmine,NPM
16988,ethers-io,ethers.js,glob-parent,gulpjs,glob-parent,NPM
16989,ethers-io,ethers.js,foreground-child,tapjs,foreground-child,NPM
16990,ethers-io,ethers.js,tiny-inflate,devongovett,tiny-inflate,NPM
16991,eth-infinitism,account-abstraction,aes-js,ricmoo,aes-js,NPM
16992,eth-infinitism,account-abstraction,babel-plugin-transform-regenerator,babel,babel,NPM
16993,eth-infinitism,account-abstraction,pinkie,,,NPM
16994,eth-infinitism,account-abstraction,get-caller-file,stefanpenner,get-caller-file,NPM
16995,eth-infinitism,account-abstraction,readdirp,paulmillr,readdirp,NPM
16996,eth-infinitism,account-abstraction,chalk,chalk,chalk,NPM
16997,eth-infinitism,account-abstraction,pump,mafintosh,pump,NPM
16998,eth-infinitism,account-abstraction,acorn-jsx,acornjs,acorn-jsx,NPM
16999,eth-infinitism,account-abstraction,is-binary-path,sindresorhus,is-binary-path,NPM
17000,eth-infinitism,account-abstraction,class-is,moxystudio,js-class-is,NPM
17001,eth-infinitism,account-abstraction,read-pkg-up,sindresorhus,read-pkg-up,NPM
17002,eth-infinitism,account-abstraction,level-mem,level,mem,NPM
17003,eth-infinitism,account-abstraction,setprototypeof,wesleytodd,setprototypeof,NPM
17004,nomicfoundation,hardhat,cross-fetch,lquixada,cross-fetch,NPM
17005,nomicfoundation,hardhat,term-size,sindresorhus,term-size,NPM
17006,nomicfoundation,hardhat,postcss-convert-values,cssnano,cssnano,NPM
17007,nomicfoundation,hardhat,micromark-util-events-to-acorn,micromark,micromark-extension-mdx-expression,NPM
17008,nomicfoundation,hardhat,@changesets/errors,changesets,changesets,NPM
17009,nomicfoundation,hardhat,@changesets/cli,changesets,changesets,NPM
17010,nomicfoundation,hardhat,@babel/plugin-syntax-export-default-from,babel,babel,NPM
17011,nomicfoundation,hardhat,mock-fs,tschaub,mock-fs,NPM
17012,nomicfoundation,hardhat,@types/handlebars,wycats,handlebars.js,NPM
17013,nomicfoundation,hardhat,@truffle/contract-schema,trufflesuite,truffle,NPM
17014,nomicfoundation,hardhat,@octokit/plugin-enterprise-rest,octokit,plugin-enterprise-rest.js,NPM
17015,nomicfoundation,hardhat,@floating-ui/dom,floating-ui,floating-ui,NPM
17016,nomicfoundation,hardhat,@lerna/package-graph,lerna,lerna,NPM
17017,nomicfoundation,hardhat,asynckit,alexindigo,asynckit,NPM
17018,nomicfoundation,hardhat,loupe,chaijs,loupe,NPM
17019,nomicfoundation,hardhat,body-parser,expressjs,body-parser,NPM
17020,nomicfoundation,hardhat,@reach/component-component,reach,reach-ui,NPM
17021,nomicfoundation,hardhat,async,caolan,async,NPM
17022,nomicfoundation,hardhat,@nomicfoundation/hardhat-ignition,nomicfoundation,hardhat-ignition,NPM
17023,nomicfoundation,hardhat,d3-geo,d3,d3-geo,NPM
17024,nomicfoundation,hardhat,crypt,pvorb,node-crypt,NPM
17025,nomicfoundation,hardhat,macos-release,sindresorhus,macos-release,NPM
17026,nomicfoundation,hardhat,remark-slug,remarkjs,remark-slug,NPM
17027,nomicfoundation,hardhat,@babel/plugin-syntax-logical-assignment-operators,babel,babel,NPM
17028,nomicfoundation,hardhat,@scure/bip32,paulmillr,scure-bip32,NPM
17029,nomicfoundation,hardhat,acorn-walk,acornjs,acorn,NPM
17030,nomicfoundation,hardhat,is-fullwidth-code-point,sindresorhus,is-fullwidth-code-point,NPM
17031,nomicfoundation,hardhat,validator,chriso,validator.js,NPM
17032,nethereum,nethereum,get-stream,sindresorhus,get-stream,NPM
17033,a16z,helios,security-framework,kornelski,rust-security-framework,CARGO
17034,a16z,helios,regex-syntax,rust-lang,regex,CARGO
17035,a16z,helios,console_error_panic_hook,rustwasm,console_error_panic_hook,CARGO
17036,a16z,helios,alloy-rpc-types,alloy-rs,alloy,CARGO
17037,a16z,helios,@types/eslint-scope,definitelytyped,definitelytyped,NPM
17038,a16z,helios,image,image-rs,image,CARGO
17039,a16z,helios,snow,mcginty,snow,CARGO
17040,a16z,helios,pretty_assertions,rust-pretty-assertions,rust-pretty-assertions,CARGO
17041,a16z,helios,wio,retep998,wio-rs,CARGO
17042,a16z,helios,zduny-wasm-timer,zduny,wasm-timer,CARGO
17043,a16z,helios,dwrote,servo,dwrote-rs,CARGO
17044,a16z,helios,accepts,jshttp,accepts,NPM
17045,sigp,lighthouse,rlp-derive,,,CARGO
17046,sigp,lighthouse,gimli,gimli-rs,gimli,CARGO
17047,sigp,lighthouse,sha2,rustcrypto,hashes,CARGO
17048,sigp,lighthouse,equivalent,cuviper,equivalent,CARGO
17049,wevm,viem,lines-and-columns,eventualbuddha,lines-and-columns,NPM
17050,wevm,viem,@changesets/pre,changesets,changesets,NPM
17051,wevm,viem,buffer-crc32,brianloveswords,buffer-crc32,NPM
17052,wevm,viem,bintrees,vadimg,js_bintrees,NPM
17053,wevm,viem,yocto-queue,sindresorhus,yocto-queue,NPM
17054,apeworx,ape,asttokens,gristlabs,asttokens,PYPI
17055,erigontech,erigon,github.com/hashicorp/golang-lru/v2,hashicorp,golang-lru,GOLANG
17056,erigontech,erigon,github.com/alecthomas/assert/v2,alecthomas,assert,GOLANG
17057,ethereum,go-ethereum,github.com/aws/aws-sdk-go-v2/service/sts,aws,aws-sdk-go-v2,GOLANG
17058,ethereum,go-ethereum,github.com/hashicorp/go-bexpr,hashicorp,go-bexpr,GOLANG
17059,ethereum,remix-project,serve-static,expressjs,serve-static,NPM
17060,ethereum,remix-project,value-or-function,gulpjs,value-or-function,NPM
17061,ethereum,remix-project,node-llama-cpp,withcatai,node-llama-cpp,NPM
17062,ethereum,remix-project,fn.name,3rd-eden,fn.name,NPM
17063,ethereum,remix-project,simple-update-notifier,alexbrazier,simple-update-notifier,NPM
17064,ethereum,remix-project,@lerna/query-graph,lerna,lerna,NPM
17065,ethereum,remix-project,slash,sindresorhus,slash,NPM
17066,ethereum,remix-project,@types/responselike,definitelytyped,definitelytyped,NPM
17067,ethereum,remix-project,is-ci,watson,is-ci,NPM
17068,ethereum,remix-project,browserify-reload,,,NPM
17069,ethereum,remix-project,ajv-formats,ajv-validator,ajv-formats,NPM
17070,ethereum,remix-project,postcss-minify-font-values,cssnano,cssnano,NPM
17071,ethereum,remix-project,reset,tfoster,reset,NPM
17072,ethereum,remix-project,postcss-loader,webpack-contrib,postcss-loader,NPM
17073,ethereum,remix-project,postcss-reduce-initial,cssnano,cssnano,NPM
17074,ethereum,remix-project,murmurhash3js-revisited,cimi,murmurhash3js-revisited,NPM
17075,ethereum,remix-project,micromark,micromark,micromark,NPM
17076,ethereum,remix-project,ee-first,jonathanong,ee-first,NPM
17077,ethereum,remix-project,default-require-extensions,avajs,default-require-extensions,NPM
17078,ethereum,remix-project,@motionone/dom,,,NPM
17079,ethereum,remix-project,@floating-ui/react,floating-ui,floating-ui,NPM
17080,ethereum,remix-project,filename-regex,regexhq,filename-regex,NPM
17081,ethereum,remix-project,eastasianwidth,komagata,eastasianwidth,NPM
17082,ethereum,remix-project,require-directory,troygoode,node-require-directory,NPM
17083,ethereum,remix-project,chromium-pickle-js,electron,node-chromium-pickle-js,NPM
17084,ethereum,remix-project,node-notifier,mikaelbr,node-notifier,NPM
17085,ethereum,remix-project,@babel/preset-modules,babel,preset-modules,NPM
17086,ethereum,remix-project,to-through,gulpjs,to-through,NPM
17087,ethereum,remix-project,fflate,101arrowz,fflate,NPM
17088,ethereum,remix-project,has-symbols,inspect-js,has-symbols,NPM
17089,ethereum,remix-project,md5.js,crypto-browserify,md5.js,NPM
17090,ethereum,remix-project,onnxruntime-common,microsoft,onnxruntime,NPM
17091,ethereum,remix-project,@fortawesome/react-fontawesome,fortawesome,react-fontawesome,NPM
17092,ethereum,remix-project,xhr-request,jam3,xhr-request,NPM
17093,ethereum,remix-project,@rollup/plugin-json,rollup,plugins,NPM
17094,ethereum,remix-project,npm-lifecycle,npm,lifecycle,NPM
17095,ethereum,sourcify,minimist,minimistjs,minimist,NPM
17096,ethereum,sourcify,micromark-util-encode,micromark,micromark,NPM
17097,ethereum,sourcify,@octokit/tsconfig,octokit,tsconfig,NPM
17098,ethereum,sourcify,@types/cookiejar,definitelytyped,definitelytyped,NPM
17099,ethereum,sourcify,ecdsa-sig-formatter,brightspace,node-ecdsa-sig-formatter,NPM
17100,ethereum,sourcify,ansi-styles,chalk,ansi-styles,NPM
17101,ethereum,sourcify,fast-deep-equal,epoberezkin,fast-deep-equal,NPM
17102,ethereum,sourcify,mimic-fn,sindresorhus,mimic-fn,NPM
17103,ethereum,sourcify,object-inspect,inspect-js,object-inspect,NPM
17104,ethereum,sourcify,tuf-js,theupdateframework,tuf-js,NPM
17105,ethereum,sourcify,cipher-base,crypto-browserify,cipher-base,NPM
17106,ethereum,sourcify,@cspell/dict-golang,streetsidesoftware,cspell-dict,NPM
17107,ethereum,sourcify,color,qix-,color,NPM
17108,ethereum,sourcify,@smithy/node-http-handler,awslabs,smithy-typescript,NPM
17109,ethereum,py-evm,tox,tox-dev,tox,PYPI
17110,ethereum,fe,foreign-types-shared,sfackler,foreign-types,CARGO
17111,ethereum,fe,tap,myrrlyn,tap,CARGO
17112,ethereum,fe,async-process,smol-rs,async-process,CARGO
17113,ethereum,fe,fe-yulc,,,CARGO
17114,ethereum,fe,h2,hyperium,h2,CARGO
17115,ethereum,fe,serde_spanned,toml-rs,toml,CARGO
17116,ethereumjs,ethereumjs-monorepo,@cspell/dict-npm,streetsidesoftware,cspell-dicts,NPM
17117,ethereumjs,ethereumjs-monorepo,ltgt,dominictarr,ltgt,NPM
17118,ethereumjs,ethereumjs-monorepo,streamx,streamxorg,streamx,NPM
