seed_repo_owner,seed_repo_name,package_name,package_repo_owner,package_repo_name,package_source
ethereum,remix-project,toml,binarymuse,toml-node,NPM
safe-global,safe-smart-account,@ethersproject/sha2,ethers-io,ethers.js,NPM
safe-global,safe-smart-account,ast-parents,hughsk,ast-parents,NPM
safe-global,safe-smart-account,chai-as-promised,chaijs,chai-as-promised,NPM
safe-global,safe-smart-account,reduce-flatten,75lb,reduce-flatten,NPM
safe-global,safe-smart-account,@ethersproject/wordlists,ethers-io,ethers.js,NPM
safe-global,safe-smart-account,chai,chaijs,chai,NPM
safe-global,safe-smart-account,is-binary-path,sindresorhus,is-binary-path,NPM
safe-global,safe-smart-account,indent-string,sindresorhus,indent-string,NPM
safe-global,safe-smart-account,@typechain/hardhat,ethereum-ts,typechain,NPM
safe-global,safe-smart-account,@scure/bip32,paulmillr,scure-bip32,NPM
safe-global,safe-smart-account,toidentifier,component,toidentifier,NPM
safe-global,safe-smart-account,@matterlabs/hardhat-zksync-verify,matter-labs,hardhat-zksync,NPM
safe-global,safe-smart-account,@jridgewell/sourcemap-codec,jridgewell,sourcemap-codec,NPM
safe-global,safe-smart-account,micromatch,micromatch,micromatch,NPM
safe-global,safe-smart-account,proto-list,isaacs,proto-list,NPM
safe-global,safe-smart-account,@nomicfoundation/solidity-analyzer,nomicfoundation,solidity-analyzer,NPM
safe-global,safe-smart-account,acorn-jsx,acornjs,acorn-jsx,NPM
safe-global,safe-smart-account,function-bind,raynos,function-bind,NPM
safe-global,safe-smart-account,fs-readdir-recursive,fs-utils,fs-readdir-recursive,NPM
safe-global,safe-smart-account,pathval,chaijs,pathval,NPM
safe-global,safe-smart-account,@nomicfoundation/solidity-analyzer-linux-arm64-gnu,nomicfoundation,solidity-analyzer,NPM
safe-global,safe-smart-account,heap,qiao,heap.js,NPM
safe-global,safe-smart-account,file-entry-cache,jaredwray,file-entry-cache,NPM
safe-global,safe-smart-account,eslint-scope,eslint,js,NPM
safe-global,safe-smart-account,just-extend,angus-c,just,NPM
safe-global,safe-smart-account,@nomicfoundation/ethereumjs-common,ethereumjs,ethereumjs-monorepo,NPM
safe-global,safe-smart-account,strip-hex-prefix,silentcicero,strip-hex-prefix,NPM
safe-global,safe-smart-account,keyv,jaredwray,keyv,NPM
safe-global,safe-smart-account,zksync-ethers,zksync-sdk,zksync-ethers,NPM
safe-global,safe-smart-account,deep-extend,unclechu,node-deep-extend,NPM
safe-global,safe-smart-account,randombytes,crypto-browserify,randombytes,NPM
safe-global,safe-smart-account,stacktrace-parser,errwischt,stacktrace-parser,NPM
safe-global,safe-smart-account,hardhat,nomiclabs,hardhat,NPM
safe-global,safe-smart-account,ts-node,typestrong,ts-node,NPM
safe-global,safe-smart-account,@sentry/core,getsentry,sentry-javascript,NPM
safe-global,safe-smart-account,fmix,linusu,fmix,NPM
safe-global,safe-smart-account,@eslint/config-array,eslint,rewrite,NPM
safe-global,safe-smart-account,@ethersproject/bytes,ethers-io,ethers.js,NPM
safe-global,safe-smart-account,wrappy,npm,wrappy,NPM
safe-global,safe-smart-account,@ethersproject/hdnode,ethers-io,ethers.js,NPM
safe-global,safe-smart-account,sprintf-js,alexei,sprintf.js,NPM
safe-global,safe-smart-account,sync-request,forbeslindesay,sync-request,NPM
safe-global,safe-smart-account,pump,mafintosh,pump,NPM
safe-global,safe-smart-account,@pkgjs/parseargs,pkgjs,parseargs,NPM
safe-global,safe-smart-account,os-tmpdir,sindresorhus,os-tmpdir,NPM
safe-global,safe-smart-account,command-line-args,75lb,command-line-args,NPM
safe-global,safe-smart-account,utf8,mathiasbynens,utf8.js,NPM
safe-global,safe-smart-account,hardhat-deploy,wighawag,hardhat-deploy,NPM
safe-global,safe-smart-account,@ethersproject/abstract-signer,ethers-io,ethers.js,NPM
safe-global,safe-smart-account,create-require,nuxt-contrib,create-require,NPM
safe-global,safe-smart-account,merge2,teambition,merge2,NPM
safe-global,safe-smart-account,through,dominictarr,through,NPM
safe-global,safe-smart-account,sisteransi,terkelg,sisteransi,NPM
safe-global,safe-smart-account,jsonfile,jprichardson,node-jsonfile,NPM
safe-global,safe-smart-account,define-data-property,ljharb,define-data-property,NPM
safe-global,safe-smart-account,cross-spawn,moxystudio,node-cross-spawn,NPM
safe-global,safe-smart-account,set-function-length,ljharb,set-function-length,NPM
safe-global,safe-smart-account,@ethersproject/hash,ethers-io,ethers.js,NPM
safe-global,safe-smart-account,fs-constants,mafintosh,fs-constants,NPM
safe-global,safe-smart-account,@adraffy/ens-normalize,adraffy,ens-normalize.js,NPM
safe-global,safe-smart-account,ripemd160,crypto-browserify,ripemd160,NPM
safe-global,safe-smart-account,immutable,immutable-js,immutable-js,NPM
safe-global,safe-smart-account,kleur,lukeed,kleur,NPM
safe-global,safe-smart-account,color-name,colorjs,color-name,NPM
safe-global,safe-smart-account,@ethersproject/rlp,ethers-io,ethers.js,NPM
safe-global,safe-smart-account,color-convert,qix-,color-convert,NPM
safe-global,safe-smart-account,esutils,estools,esutils,NPM
safe-global,safe-smart-account,split-ca,bushong1,split-ca,NPM
safe-global,safe-smart-account,@balena/dockerignore,balena-io-modules,dockerignore,NPM
safe-global,safe-smart-account,argparse,nodeca,argparse,NPM
safe-global,safe-smart-account,unpipe,stream-utils,unpipe,NPM
safe-global,safe-smart-account,path-browserify,browserify,path-browserify,NPM
safe-global,safe-smart-account,inflight,npm,inflight,NPM
safe-global,safe-smart-account,statuses,jshttp,statuses,NPM
safe-global,safe-smart-account,shebang-command,kevva,shebang-command,NPM
safe-global,safe-smart-account,pbkdf2,crypto-browserify,pbkdf2,NPM
safe-global,safe-smart-account,find-replace,75lb,find-replace,NPM
safe-global,safe-smart-account,iconv-lite,ashtuchkin,iconv-lite,NPM
safe-global,safe-smart-account,sync-rpc,forbeslindesay,sync-rpc,NPM
safe-global,safe-smart-account,@sinonjs/text-encoding,sinonjs,text-encoding,NPM
safe-global,safe-smart-account,proper-lockfile,moxystudio,node-proper-lockfile,NPM
safe-global,safe-smart-account,chownr,isaacs,chownr,NPM
safe-global,safe-smart-account,parent-module,sindresorhus,parent-module,NPM
safe-global,safe-smart-account,ts-api-utils,joshuakgoldberg,ts-api-utils,NPM
safe-global,safe-smart-account,object-inspect,inspect-js,object-inspect,NPM
safe-global,safe-smart-account,mime-db,jshttp,mime-db,NPM
safe-global,safe-smart-account,bytes,visionmedia,bytes.js,NPM
safe-global,safe-smart-account,latest-version,sindresorhus,latest-version,NPM
safe-global,safe-smart-account,undici,nodejs,undici,NPM
safe-global,safe-smart-account,ts-essentials,krzkaczor,ts-essentials,NPM
safe-global,safe-smart-account,interpret,gulpjs,interpret,NPM
safe-global,safe-smart-account,@tsconfig/node10,tsconfig,bases,NPM
safe-global,safe-smart-account,has-symbols,inspect-js,has-symbols,NPM
safe-global,safe-smart-account,@nomicfoundation/solidity-analyzer-linux-x64-musl,nomicfoundation,solidity-analyzer,NPM
safe-global,safe-smart-account,match-all,ionicabizau,match-all,NPM
safe-global,safe-smart-account,@noble/curves,paulmillr,noble-curves,NPM
safe-global,safe-smart-account,solc,ethereum,solc-js,NPM
safe-global,safe-smart-account,yargs-parser,yargs,yargs-parser,NPM
safe-global,safe-smart-account,web3-utils,chainsafe,web3.js,NPM
safe-global,safe-smart-account,cliui,yargs,cliui,NPM
safe-global,safe-smart-account,raw-body,stream-utils,raw-body,NPM
safe-global,safe-smart-account,@babel/code-frame,babel,babel,NPM
safe-global,safe-smart-account,ansi-styles,chalk,ansi-styles,NPM
safe-global,safe-smart-account,rlp,ethereumjs,ethereumjs-monorepo,NPM
safe-global,safe-smart-account,@typescript-eslint/parser,typescript-eslint,typescript-eslint,NPM
safe-global,safe-smart-account,imul,sindresorhus,imul,NPM
safe-global,safe-smart-account,bs58check,bitcoinjs,bs58check,NPM
safe-global,safe-smart-account,http-cache-semantics,kornelski,http-cache-semantics,NPM
safe-global,safe-smart-account,glob-parent,gulpjs,glob-parent,NPM
safe-global,safe-smart-account,resolve,browserify,resolve,NPM
safe-global,safe-smart-account,array-uniq,sindresorhus,array-uniq,NPM
safe-global,safe-smart-account,@nomicfoundation/edr-linux-arm64-musl,nomicfoundation,edr,NPM
safe-global,safe-smart-account,@ethersproject/abstract-provider,ethers-io,ethers.js,NPM
safe-global,safe-smart-account,browser-stdout,kumavis,browser-stdout,NPM
safe-global,safe-smart-account,@types/yargs,definitelytyped,definitelytyped,NPM
safe-global,safe-smart-account,@types/minimatch,definitelytyped,definitelytyped,NPM
safe-global,safe-smart-account,cipher-base,crypto-browserify,cipher-base,NPM
safe-global,safe-smart-account,json-schema-traverse,epoberezkin,json-schema-traverse,NPM
safe-global,safe-smart-account,has-proto,inspect-js,has-proto,NPM
safe-global,safe-smart-account,ethjs-unit,ethjs,ethjs-unit,NPM
safe-global,safe-smart-account,@sinonjs/commons,sinonjs,commons,NPM
safe-global,safe-smart-account,combined-stream,felixge,node-combined-stream,NPM
safe-global,safe-smart-account,diff,kpdecker,jsdiff,NPM
safe-global,safe-smart-account,difflib,qiao,difflib.js,NPM
safe-global,safe-smart-account,abbrev,npm,abbrev-js,NPM
safe-global,safe-smart-account,mimic-response,sindresorhus,mimic-response,NPM
safe-global,safe-smart-account,sinon,sinonjs,sinon,NPM
safe-global,safe-smart-account,@ethersproject/strings,ethers-io,ethers.js,NPM
safe-global,safe-smart-account,buffer-alloc-unsafe,linusu,buffer-alloc-unsafe,NPM
safe-global,safe-smart-account,proxyquire,thlorenz,proxyquire,NPM
safe-global,safe-smart-account,eastasianwidth,komagata,eastasianwidth,NPM
safe-global,safe-smart-account,enquirer,enquirer,enquirer,NPM
safe-global,safe-smart-account,@ethersproject/web,ethers-io,ethers.js,NPM
safe-global,safe-smart-account,y18n,yargs,y18n,NPM
safe-global,safe-smart-account,prompts,terkelg,prompts,NPM
safe-global,safe-smart-account,@ethersproject/units,ethers-io,ethers.js,NPM
safe-global,safe-smart-account,is-unicode-supported,sindresorhus,is-unicode-supported,NPM
safe-global,safe-smart-account,loupe,chaijs,loupe,NPM
safe-global,safe-smart-account,fill-range,jonschlinkert,fill-range,NPM
safe-global,safe-smart-account,@openzeppelin/contracts,openzeppelin,openzeppelin-contracts,NPM
safe-global,safe-smart-account,word-wrap,jonschlinkert,word-wrap,NPM
safe-global,safe-smart-account,axios,axios,axios,NPM
safe-global,safe-smart-account,eslint-config-prettier,prettier,eslint-config-prettier,NPM
safe-global,safe-smart-account,@eslint/eslintrc,eslint,eslintrc,NPM
safe-global,safe-smart-account,fastq,mcollina,fastq,NPM
safe-global,safe-smart-account,flatted,webreflection,flatted,NPM
safe-global,safe-smart-account,call-bind,ljharb,call-bind,NPM
safe-global,safe-smart-account,tar-stream,mafintosh,tar-stream,NPM
safe-global,safe-smart-account,path-is-absolute,sindresorhus,path-is-absolute,NPM
safe-global,safe-smart-account,cacheable-request,jaredwray,cacheable-request,NPM
safe-global,safe-smart-account,@metamask/eth-sig-util,metamask,eth-sig-util,NPM
safe-global,safe-smart-account,punycode,mathiasbynens,punycode.js,NPM
safe-global,safe-smart-account,@types/bn.js,definitelytyped,definitelytyped,NPM
safe-global,safe-smart-account,@isaacs/cliui,yargs,cliui,NPM
safe-global,safe-smart-account,req-cwd,sindresorhus,req-cwd,NPM
safe-global,safe-smart-account,text-table,substack,text-table,NPM
safe-global,safe-smart-account,@ethersproject/solidity,ethers-io,ethers.js,NPM
safe-global,safe-smart-account,rc,dominictarr,rc,NPM
safe-global,safe-smart-account,check-error,chaijs,check-error,NPM
safe-global,safe-smart-account,@ethersproject/pbkdf2,ethers-io,ethers.js,NPM
safe-global,safe-smart-account,https-proxy-agent,tootallnate,proxy-agents,NPM
safe-global,safe-smart-account,ansi-escapes,sindresorhus,ansi-escapes,NPM
safe-global,safe-smart-account,@nomicfoundation/hardhat-verify,nomicfoundation,hardhat,NPM
safe-global,safe-smart-account,to-buffer,mafintosh,to-buffer,NPM
safe-global,safe-smart-account,@nomicfoundation/ethereumjs-tx,ethereumjs,ethereumjs-monorepo,NPM
safe-global,safe-smart-account,get-port,sindresorhus,get-port,NPM
safe-global,safe-smart-account,array-union,sindresorhus,array-union,NPM
safe-global,safe-smart-account,agent-base,tootallnate,proxy-agents,NPM
safe-global,safe-smart-account,workerpool,josdejong,workerpool,NPM
safe-global,safe-smart-account,ethereumjs-util,ethereumjs,ethereumjs-monorepo,NPM
safe-global,safe-smart-account,picocolors,alexeyraspopov,picocolors,NPM
safe-global,safe-smart-account,fs-extra,jprichardson,node-fs-extra,NPM
safe-global,safe-smart-account,micro-ftch,paulmillr,micro-ftch,NPM
safe-global,safe-smart-account,table,gajus,table,NPM
safe-global,safe-smart-account,ethers,ethers-io,ethers.js,NPM
safe-global,safe-smart-account,fast-levenshtein,hiddentao,fast-levenshtein,NPM
safe-global,safe-smart-account,quick-lru,sindresorhus,quick-lru,NPM
safe-global,safe-smart-account,delayed-stream,felixge,node-delayed-stream,NPM
safe-global,safe-smart-account,@ts-morph/common,dsherret,ts-morph,NPM
safe-global,safe-smart-account,@sentry/minimal,getsentry,sentry-javascript,NPM
safe-global,safe-smart-account,@ethersproject/base64,ethers-io,ethers.js,NPM
safe-global,safe-smart-account,webidl-conversions,jsdom,webidl-conversions,NPM
safe-global,safe-smart-account,minimist,minimistjs,minimist,NPM
safe-global,safe-smart-account,lowercase-keys,sindresorhus,lowercase-keys,NPM
safe-global,safe-smart-account,@nodelib/fs.walk,nodelib,nodelib,NPM
safe-global,safe-smart-account,setimmediate,yuzujs,setimmediate,NPM
safe-global,safe-smart-account,emoji-regex,mathiasbynens,emoji-regex,NPM
safe-global,safe-smart-account,@eslint-community/regexpp,eslint-community,regexpp,NPM
safe-global,safe-smart-account,has-flag,sindresorhus,has-flag,NPM
safe-global,safe-smart-account,braces,micromatch,braces,NPM
safe-global,safe-smart-account,elliptic,indutny,elliptic,NPM
safe-global,safe-smart-account,@nomicfoundation/edr-linux-x64-musl,nomicfoundation,edr,NPM
safe-global,safe-smart-account,js-yaml,nodeca,js-yaml,NPM
safe-global,safe-smart-account,clean-stack,sindresorhus,clean-stack,NPM
safe-global,safe-smart-account,js-tokens,lydell,js-tokens,NPM
safe-global,safe-smart-account,jsonschema,tdegrunt,jsonschema,NPM
safe-global,safe-smart-account,asynckit,alexindigo,asynckit,NPM
safe-global,safe-smart-account,@jridgewell/trace-mapping,jridgewell,trace-mapping,NPM
safe-global,safe-smart-account,decompress-response,sindresorhus,decompress-response,NPM
safe-global,safe-smart-account,chokidar,paulmillr,chokidar,NPM
safe-global,safe-smart-account,escodegen,estools,escodegen,NPM
safe-global,safe-smart-account,@types/prettier,definitelytyped,definitelytyped,NPM
safe-global,safe-smart-account,base-x,cryptocoinjs,base-x,NPM
safe-global,safe-smart-account,deep-is,thlorenz,deep-is,NPM
safe-global,safe-smart-account,eslint-visitor-keys,eslint,js,NPM
safe-global,safe-smart-account,estraverse,estools,estraverse,NPM
safe-global,safe-smart-account,anymatch,micromatch,anymatch,NPM
safe-global,safe-smart-account,optionator,gkz,optionator,NPM
safe-global,safe-smart-account,bcrypt-pbkdf,joyent,node-bcrypt-pbkdf,NPM
safe-global,safe-smart-account,form-data-encoder,octet-stream,form-data-encoder,NPM
safe-global,safe-smart-account,gopd,ljharb,gopd,NPM
safe-global,safe-smart-account,cbor,hildjj,node-cbor,NPM
safe-global,safe-smart-account,@ethersproject/signing-key,ethers-io,ethers.js,NPM
safe-global,safe-smart-account,yargs,yargs,yargs,NPM
safe-global,safe-smart-account,locate-path,sindresorhus,locate-path,NPM
safe-global,safe-smart-account,hasown,inspect-js,hasown,NPM
safe-global,safe-smart-account,is-hex-prefixed,silentcicero,is-hex-prefixed,NPM
safe-global,safe-smart-account,normalize-url,sindresorhus,normalize-url,NPM
safe-global,safe-smart-account,responselike,sindresorhus,responselike,NPM
safe-global,safe-smart-account,@ethersproject/random,ethers-io,ethers.js,NPM
safe-global,safe-smart-account,universalify,ryanzim,universalify,NPM
safe-global,safe-smart-account,path-exists,sindresorhus,path-exists,NPM
safe-global,safe-smart-account,tslib,microsoft,tslib,NPM
safe-global,safe-smart-account,@nomicfoundation/solidity-analyzer-linux-arm64-musl,nomicfoundation,solidity-analyzer,NPM
safe-global,safe-smart-account,ms,vercel,ms,NPM
safe-global,safe-smart-account,arg,vercel,arg,NPM
safe-global,safe-smart-account,@matterlabs/hardhat-zksync-solc,matter-labs,hardhat-zksync,NPM
safe-global,safe-smart-account,@ethersproject/contracts,ethers-io,ethers.js,NPM
safe-global,safe-smart-account,@typescript-eslint/eslint-plugin,typescript-eslint,typescript-eslint,NPM
safe-global,safe-smart-account,minimalistic-crypto-utils,indutny,minimalistic-crypto-utils,NPM
safe-global,safe-smart-account,ignore,kaelzhang,node-ignore,NPM
safe-global,safe-smart-account,@ethersproject/constants,ethers-io,ethers.js,NPM
safe-global,safe-smart-account,aes-js,ricmoo,aes-js,NPM
safe-global,safe-smart-account,strip-json-comments,sindresorhus,strip-json-comments,NPM
safe-global,safe-smart-account,cli-boxes,sindresorhus,cli-boxes,NPM
safe-global,safe-smart-account,v8-compile-cache-lib,cspotcode,v8-compile-cache-lib,NPM
safe-global,safe-smart-account,acorn,acornjs,acorn,NPM
safe-global,safe-smart-account,tweetnacl-util,dchest,tweetnacl-util-js,NPM
safe-global,safe-smart-account,semver,npm,node-semver,NPM
safe-global,safe-smart-account,sc-istanbul,gotwarlost,istanbul,NPM
safe-global,safe-smart-account,@pnpm/config.env-replace,pnpm,components,NPM
safe-global,safe-smart-account,amdefine,jrburke,amdefine,NPM
safe-global,safe-smart-account,picomatch,micromatch,picomatch,NPM
safe-global,safe-smart-account,decamelize,sindresorhus,decamelize,NPM
safe-global,safe-smart-account,lodash.merge,lodash,lodash,NPM
safe-global,safe-smart-account,log-symbols,sindresorhus,log-symbols,NPM
safe-global,safe-smart-account,got,sindresorhus,got,NPM
safe-global,safe-smart-account,@nomicfoundation/hardhat-network-helpers,nomicfoundation,hardhat,NPM
safe-global,safe-smart-account,string_decoder,nodejs,string_decoder,NPM
safe-global,safe-smart-account,proxy-from-env,rob--w,proxy-from-env,NPM
safe-global,safe-smart-account,@nodelib/fs.scandir,nodelib,nodelib,NPM
safe-global,safe-smart-account,require-from-string,floatdrop,require-from-string,NPM
